Ternura,vals,Z0999917464,Elléale Gerardi,
"Ternura, muchacho",tango,T0370284266,Lorenzo Barbero,Juan Bautista Abad Reyes
Ternuras,tango,T0373901042,"Miguel Caló, Domingo Cuestas",Mario Gomila
Ternuras,tango,Z0999901407,,
Tes bras,tango,Z0999901408,,
Tes Mensonges,tango,Z0999991949,,
Tęskno mi,tango,T9135085266,Adam Stanislaw Lewandowski,Andrzej Włast
Tęsknota,tango,Z0999905718,"Henryk Spritzer, Jerzy Gert",Edward Chudzyński
Tęsknota,tango,Z0999905719,Wiktor Krupiński,Tadeusz Kończyc
Tęsknota za Warszawą,tango,Z0999905720,Jerzy Wasiak,Roman Kwiatkowski
Tesorito,tango,T0370087652,Adolfo Rafael Avilés,Juan Andrés Caruso
Tesorito,tango,T0370087663,Juan Santa Cruz,
Tesoro mío,,Z0999991950,,Nolo López
"Tesoro, ¡hay mi tesoro!",tango,Z0999991951,Lucio Demare,"Agustín Irusta, Roberto Fugazot"
Tesoros gauchos,cueca chilena,Z0999901673,,
Tessa,vals,Z0000579034,Luis Alberto Fleitas,Federico Silva
Testamento de arrabal,tango,Z0000014748,Oscar Castagniaro,Raúl Hormaza
Testamento de un curda,,T0370302989,"Enrique Mora, Walter Chiodini","Enrique Mora, Walter Chiodini"
Testamento de un paisano,recitado cómico,Z0999913206,,
Testamento tanguero,tango,T0371391900,Aníbal Troilo,Cátulo Castillo
That certain party,fox trot,T0701786153,Walter Donaldson,Gus Kahn
Thats why I love you,fox trot,T0701789516,"Walter Donaldson, Paul Ash","Walter Donaldson, Paul Ash"
The battle of the past,,Z0001131705,Oscar Vázquez,Oscar Vázquez
The Clown Prince,,Z0999991952,,
The Day before,,Z0999991953,,-
The great Hall,,Z0999991954,,-
The Heart asks Pleasure first,tango,Z0999991955,,-
The Hurricane,,Z0999991956,,
The laws of the future,,Z0001131401,Oscar Vázquez,Oscar Vázquez
The Long Day is Over,,Z0999991957,,
The long Honeymoon,rumba,Z0999991958,,
The Love Parade,tango,T0701111581,Victor Schertzinger,
The marry-go-round broke down,fox trot,T0701090938,"Cliff Friend, Dave Franklin","Cliff Friend, Dave Franklin"
The New Tango Project,tango,Z0999991959,,-
The pizzeria has a name,vals,Z0999991960,,-
The sailor's song,vals,Z0999900833,José Vázquez Vigo,
The snake charmer,fox trot,T9011362531,Teddy Powell,Leonard Whitcup
The wedding of the painted doll,fox trot,T0701980702,Nacio Herb Brown,Arthur Freed
Theatre a Paris,,Z0999909402,Astor Piazzolla,
There Goes That Song Again,fox trot,T0701790808,"Jule Styne, Sammy Cahn","Jule Styne, Sammy Cahn"
"There's danger in your eyes, cherie",fox trot,T0701793863,Pete Wendling,"Harry Richman, Jack Meskill, Juan De La Calle"
Those Lazy Hazy Crazy Days of Summer,fox trot,T0701821411,Hans Haring,Charles Tobias
Three Seasons,tango,Z0999991961,,-
Thriller,tango,Z0999909526,Astor Piazzolla,-
Thriller,,Z0999909403,Astor Piazzolla,
Through times part III,,T0373595200,Oscar Vázquez,-
Ti pi tin,vals,T0701801559,María Grever,
Ti pi tin,,T9000619114,María Grever,
Tibieza,tango,Z0999915919,,
Tiburnero,tango,Z0999991962,Carel Kraayenhof,-
Tiburón,tango,T0370078764,"Julio Pollero, Luis D'Abraccio",Enrique Dizeo
"Tic, tac",,T0370171484,Enrique Cadícamo,Enrique Cadícamo
Tiembla entre mis manos la guitarra,tango,T0371599415,"Javier Mazzea, Dante Gilardoni","Javier Mazzea, Dante Gilardoni"
Tiempo,tango,T0370246040,Osvaldo Ruggiero,Francisco García Jiménez
Tiempo cero,,T0371345899,Carlos Olmedo,
Tiempo compartido,tango,T0372827116,Osvaldo Piro,-
Tiempo cumplido,tango,T0372389019,Néstor Marconi,-
Tiempo de amar,,T0370855223,,Julio Martín
Tiempo de Don Sebastián,milonga,T0372861567,Osvaldo Avena,Héctor Negro
Tiempo de escuela de tango,,Z0999991963,Leo Lipesker,
Tiempo de ganar,tango,T0372775831,Raúl Miguel Garello,Héctor Negro
Tiempo de madurez,,T0372335584,Rubén Juárez,Juanca Tavera
Tiempo de nadie,tango,T0373412817,Saúl Cosentino,Carlos Rossi
Tiempo de oro,,T0370246051,"Armando Tagini, José Maria Battolla",
Tiempo de percal,,T0370883309,Raúl Cuello Rodríguez,Cátulo Castillo
Tiempo de serenata,vals,T0370393057,Alberto Remersaro,Ernesto Cardenal
Tiempo de tranvías,tango,T0371593973,Raúl Miguel Garello,Héctor Negro
Tiempo del hombre,,Z0999991964,Atahualpa Yupanqui,Atahualpa Yupanqui
Tiempo esperado,tango,T0372755219,Néstor Marconi,-
Tiempo imaginado,tango,T0371511793,Osvaldo Berlingieri,-
Tiempo niño,tango,Z0999917689,,
Tiempo niño,,Z0999918171,Marcelo Raigal,
Tiempo pasado,tango,Z0999901135,,
Tiempo perdido,tango,T0370080742,"Juan Pedro Castillo, Plácido Simoni Alfaro",Jaime Lloret Reos
Tiempo perdido,tango,T0464663077,Nicolas Messuti,Nicolas Messuti
Tiempo viejo de milonga,,T0371850677,Rodolfo de Forte,Abel Aznar
Tiempos bravos,tango,T0370028377,Salvador Grupillo,-
Tiempos buenos,tango milonga,Z0999991965,,
"Tiempos de antes, tiempos",,T0371086633,Anselmo F. Aieta,
Tiempos del mismo barrio,tango,Z0999916452,,Nelson Pilosof
Tiempos nuevos,tango,T0370080720,Edgardo Donato,Manuel Romero
Tiempos que fueron,tango,T0370109639,Ernesto Julio Rossi,Salvador Riese
Tiempos que nunca olvido,milonga candombe,T0370420986,Enrique Rodríguez,Roberto Escalada
Tiempos viejos,tango,T0370028366,Francisco Canaro,Manuel Romero
Tiempos y distancias,,T0372818364,Mario Valdez,Mario Valdez
Tiene la palabra,tango,Z0999900441,Enrique Delfino,
Tiene la palabra,tango,Z0999910622,Vicente Greco,-
Tiene los ojos tuyos,,T0371031387,,Julio Martín
"Tiene razón, amigazo",tango,T0370236159,Alfredo Calabró,Enrique Dizeo
Tienes otra,,T0372573460,"Carlos Lucero, Jorge Dragone","Carlos Lucero, Jorge Dragone"
Tiento crudo,milonga,T0370262740,Victor Braña,Enrique Miguel Gaudino
Tiento e' zorro,tango,Z0999900442,,
Tiento sobao,canción,Z0999916833,Americo Chiriff,
Tiernamente,tango,T0370165517,Agustín Bardi,Mario Battistella
Tierno amor,vals,Z0999917732,Alejandro Michetti,
Tierra adentro,tango,T0370043983,Julio De Caro,Atilio Supparo
Tierra baja,tango,T0370109651,Carlos Deamici,
Tierra de mis ensueños,vals,Z0999901720,,
Tierra de olvido,,T0370109720,Sebastián Piana,
Tierra del amor,tango,Z0999918750,"Javier Mazzea, Ángel Cicchetti",
Tierra del Fuego,,T0370109695,Pedro Maffia,Enrique Cadícamo
Tierra del fuego,tango,T0370109708,Francisco Lomuto,Francisco Lomuto
Tierra gaucha,milonga,T0370251345,,
Tierra gaucha,milongón,T0464109429,"Miguel Villasboas, Calvetti",
Tierra hermana,tango,T0370085225,Guillermo Barbieri,Eugenio Cárdenas
Tierra lejana,tango,Z0999900201,,-
Tierra mía,tango,Z0999900568,Francisco Payá,Alberto Novión
Tierra negra,tango,T0370028388,"Graciano De Leone, Juan F. Noli",Francisco Antonio Bastardi
Tierra querida,tango,T0370028402,Julio De Caro,Luis Díaz
Tierra roja,,T0370855303,Oscar de la Fuente,Lorenzo Spanu
Tierras sin mar,zamba,T9005014539,Juan Masondo,
Tierrita,tango,T0370028424,Agustín Bardi,Jesús Fernández Blanco
Tierrita,,Z0999910459,Agustín Bardi,Juan Andrés Caruso
Tigre viejo,tango,T0370085236,Salvador Grupillo,-
Tigre viejo,tango,T0370181319,Nicolás Guastavino Aragay,
Tilín - tilón,vals,T0464659344,Ramón Collazo,Víctor Soliño
Tilito,tango,Z0999902063,,
Timbaud-Tango,tango,T8004668821,Peter Ludwig,-
Timbero,tango,Z0999902043,Joaquín Barreiro,
Timbos,tango,Z0001289823,Sandra Antonuci,Andrea Bollof
Time,,Z0999991966,,-
Time of reflection,,Z0001175557,Oscar Vázquez,Oscar Vázquez
Timidez,,T0370080731,,Arturo Rodríguez Bustamante
Tina,tango,Z0999905721,"Jimmy Kennedy, Will Grosz",Andrzej Włast
Tinglado,tango,T0370548927,Jorge Casal,Abel Aznar
Tingui tanga,,T0370619627,,Enrique Cadícamo
Tinieblas,tango,T0370085247,Elvino Vardaro,Juan Miguel Velich
Tinta china,tango,T0370085258,Antonio Polito,Héctor Polito
Tinta negra,,T0464026412,"Romeo Gavioli, Carmelo Imperio",Gerónimo Yorio
Tinta roja,tango,T0370175942,Sebastián Piana,Cátulo Castillo
Tinta verde,tango,T0370028446,Agustín Bardi,-
Tiny,tango,T0370109877,"Pedro Maffia, Julio De Caro",-
Tío quico,paso doble,Z0999901574,Francisco Payá,
Tip toe thru the tulips with me,fox trot,T0701803817,Joseph A. Burke,"Alexander Dubin, Juan De La Calle"
Tipo loco,tango,T0373419841,Ciriaco Ortiz,
Tirá ese chicle,,T0373786356,Mario Valdez,Graciela Pesce
Tira las llaves,tango,Z0999901471,Raúl Joaquín de los Hoyos,
Tirale manteca al gringo,tango,Z0999918837,,
Tirame una serpentina,tango,T0370109902,Anselmo A. Aieta,Juan Faustino Sarcione
Tirana,,T0370044000,,Enrique Cadícamo
Tirana,,T0370044011,"Lito Bayardo, Alfredo Lucero Palacios","Lito Bayardo, Alfredo Lucero Palacios"
Tirana,,T0370044022,"Anselmo A. Aieta, Jesús Fernández Blanco","Anselmo A. Aieta, Jesús Fernández Blanco"
Tirana,tango,Z0000007751,Juan Carlos Bazán,Juan Carlos Bazán
Tirana unitaria,vals,T0370028491,Enrique Maciel,Héctor Pedro Blomberg
Tirando a matar,milonga,Z0000549397,Pintín Castellanos,
Tirate un lance,tango,T0370507859,Héctor Marcó,Héctor Marcó
Tiritas de piel,,T0371742436,Paco Berón,Oscar Vázquez
Tiro libre al corazón,tango,Z0001145428,Martina Iñiguez,Martina Iñiguez
Tironcito de orejas,,T0371702190,Carlos Lucero,Carlos Lucero
Tissué,tango,Z0999917803,Pascual 'Cholo' Mamone,Hilda Guerra
Tita,vals,Z0999901044,,Juan Miguel Velich
Tita,poema lunfardo,Z0999913311,,
Tita,poema lunfardo,Z0999914076,,
Tita,,Z0999918287,,
Tita,poema lunfardo,Z0999991967,,
Tita de Buenos Aires,canción,T0373314705,Cacho Castaña,Cacho Castaña
Títere,tango,T0370254048,Venancio Clauso,Venancio Clauso
Titi,tango,Z0999918476,Alfredo Mazzucchi,
Titina,ranchera,T0370109957,"Roberto Firpo, Nicolás A. Trimani, Vicente Planells del Campo","Roberto Firpo, Nicolás A. Trimani, Vicente Planells del Campo"
Titiriteros,tango,T0370109968,Salvador Merico,Eduardo Beccar
Titubeando,,T0370236171,Benito Pascual Calva,Santiago Luis D. Adamini
Tivoli,vals,Z0999991968,,-
Tjomnaja notc,,Z0999906202,,
To był flirt,tango,Z0999905722,Tadeusz Kwieciński,Andrzej Włast
To był twój błąd,tango,Z0999905723,Wiktor Krupiński,Aleksander Jan Jellin
To był tylko żart,tango,Z0999905724,Fred Markush,Aleksander Sienkiewicz
To jest Paryż,tango,Z0999905725,Jerzy Petersburski,Andrzej Włast
"To jest wszystko, co mi masz do powiedzenia?",tango,Z0999905726,Zygmunt Karasiński,Emanuel Szlechter
To miłość,tango,Z0999905727,Adam Lenczowski,Henryk Szpigiel
To miłość kończy się dziś,tango,Z0999905728,Jakub Kagan,Ludwik Starski
To musi być cudowna rzecz,tango,Z0999905729,Ralph Benatzky,Marian Hemar
To nic nie szkodzi,tango,Z0999905730,Leopold Karpf,Jerzy Ryba
To nie była miłość,tango,Z0999905731,Artur Gold,Andrzej Włast
To nie grzech,tango,Z0999905732,Jerzy Jurand,Jerzy Jurand
To nie ptak,rumba,Z0999991969,Goran Bregović,
To pewno miłość,tango,Z0999905733,Wiktor Krupiński,Julian Tuwim
To przecież nic,tango,Z0999905734,Antoni Żuliński,Antoni Żuliński
To płacze serce,tango,T9094629115,Aleksander Jaszczyński,Antoni Jaksztas
To samo niebo,tango,Z0999905735,Joe Rixner,Marian Hemar
To serce śpiewa,tango,Z0999905736,Zygmunt Białostocki,Walery Jastrzębiec-Rudnicki
To się zwykle tak zaczyna,slow fox,Z0999905737,"Julian Front, Stanisław Ferszko","Emanuel Szlechter, Jerzy Ryba"
To śmieszne może,tango,Z0999905738,Wiktor Krupiński,"Antoni Jaksztas, Józef Lipski"
To śpiewa noc,tango,Z0999905739,Zygmunt Białostocki,Stanisław Belski
To ta pierwsza miłość,tango,Z0999905740,Ralph Benatzky,Marian Hemar
To tango jest dla ciebie,tango,Z0999905741,Zygmunt Karasiński,Andrzej Włast
To tango jest dla mojej matki,tango,Z0999905742,Szymon Kataszek,Zenon Friedwald
To tylko ty,tango,Z0999905744,Fred Markush,
To tylko żart,tango,Z0999905745,Zygmunt Karasiński,Jan Brzechwa
To tylko łza,tango,Z0999905743,L. Stold,Jerzy Jurandot
To wiatru pieśń,tango,Z0999905746,Lothar Brühne,
To wstyd,tango,T9094630838,Tadeusz Kwieciński,Zbigniew Drabik
"Tocá el bandoneón, Pedrito!",tango,Z0001384648,Raúl Miguel Garello,Horacio Arturo Ferrer
Tocá Tango,candombe,T0041924611,Juan Carlos Cáceres,Juan Carlos Cáceres
Toca un tango,tango,Z0999901409,,
Tocame la carolina,tango,T0370168856,Bernardino Terés,-
Tocata rea,tango,Z0000197544,Astor Piazzolla,Horacio Arturo Ferrer
Tocata und Fuge in D Dur,tango,Z0999991970,,-
Toco y me voy,,T0371720272,Rubén Juárez,Juanca Tavera
Toda la vida,tango,T0370044088,Roberto Firpo,Daniel López Barreto
Toda mi culpa,,T0370286513,Sebastián Piana,
Toda mi tristeza,tango,Z0001027588,"Saúl Cosentino, Osvaldo Tarantino",-
Toda mi vergüenza,,T0371443901,,Oscar Vázquez
Toda mi vida,tango,T0370171882,Aníbal Troilo,José María Contursi
Toda mía,tango,Z0999901575,Edgardo Donato,
Toda una vida,,T0370236693,Julio De Caro,
Toda una vida,bolero,T9007623167,Osvaldo Farrés,Osvaldo Farrés
Todas me gustan,,T0372546876,Carlos Lucero,Carlos Lucero
Todas son lindas,,Z0000606208,Miguel Mario Clavell,
Todavía estás en mí,,T0370998030,Abel Aznar,
Todavía hay otarios,tango,Z0000571371,Manuel Pizarro,Héctor Behety
Todavía no,tango,T0370541982,Edmundo Rivero,Eugenio Majul
Todavía puedo,canción,T0372211727,Cacho Castaña,Cacho Castaña
Todavía puedo,poema lunfardo,Z0999912961,,
Todavía puedo,poema lunfardo,Z0999991971,,
Todavía se puede soñar,tango,T0373607250,"Emilio de la Peña, Saúl Cosentino",-
Todavía voy por más,tango,Z0999917838,,
Todo,tango,T0370208584,Hugo Gutiérrez,Homero Expósito
"Todo a los demás, nada para vos",,Z0999909630,Astor Piazzolla,Horacio Arturo Ferrer
Todo a veinte,tango,Z0999915276,José Felipetti,-
Todo amor,tango,Z0999900834,,
Todo Buenos Aires,tango,T9007622040,Astor Piazzolla,
Todo conjugaba,tango,T0373795415,Litto Nebbia,Tito Reyes
Todo corazón,tango,T0370028515,Julio De Caro,José María Ruffet
Todo el año es carnaval,tango,T0370130441,Julio De Caro,Francisco Bautista Rímoli
Todo el canto de mi tierra,,T0370738445,"Mario Valdez, José Adolfo Gaillardou",
Todo el fuego que viví,vals,T0373765593,,
Todo el mundo a divertirse,,T0370044055,,Francisco García Jiménez
Todo en orden,tango,Z0000187982,Amanda Velazco,Amanda Velazco
Todo es amor,tango,Z0000122693,Leo Lipesker,Alejandro Romay
Todo es cruel,tango,T0370657365,"Ernesto Baffa, Raúl Miguel Garello, Rubén Nestor Garello","Ernesto Baffa, Raúl Miguel Garello, Rubén Nestor Garello"
Todo es cuestión de suerte,tango,T0373575780,Enrique Delfino,Tabanillo
Todo es igual,tango,T0370350892,,-
Todo es mentira,tango,Z0000066434,Francisco Canaro,Ivo Pelay
Todo es mentira,tango,Z0999918130,Miguel Caló,
Todo es un berretín de tome y traiga,tango,T0372329479,Raúl Miguel Garello,Rubén Nestor Garello
Todo está demás,tango,Z0999918952,Juan Martí,
Todo esta olvidado,,T0371294620,Julio De Caro,
Todo fue,,T0370564263,Astor Piazzolla,
Todo lo perdí,tango,T0370130496,Vicente Pierro,Alfredo Bigeschi
Todo lo que negué,tango,T0371300785,Rubén Sosa,Abel Aznar
Todo menos tu amor,,T0371350354,Juan Sánchez Gorio,Ángel Di Rosa
Todo por $2,poema lunfardo,Z0999913389,,
Todo por tu amor,vals,Z0999901733,Francisco Peña,-
Todo por un amor,tango,T0370386143,,Julio Porter
Todo puede ser,,T0370242695,,Enrique Cadícamo
Todo se olvida,,T0370028526,Osvaldo Borroni,Armando Tagini
Todo Tango,poema lunfardo,Z0999913169,,
Todo te nombra,tango,Z0000003260,Francisco Canaro,Ivo Pelay
Todo terminó,tango,T0370191006,"Alfredo Attadía, Ismael Spitalnik",Mario Soto
Todo un hombre,,T0370523060,Armando Pontier,Armando Pontier
Todo un hombre,tango,Z0000034800,"José Servidio, Luis Servidio",
Todo un sueño,,T0370130554,Manuel Ceferino Flores,Celedonio Flores
Todo varón,tango,Z0000085666,Elmo Debassi,-
Todos,candombe,Z0999991972,,
Todos a brincar,,Z0001104942,Osvaldo Larrea,
Todos al pie,,T0371803789,Américo O. Pinella,-
Todos con el tango,,T0371294595,Julio De Caro,
Todos juntos y adelante,,T0371821043,Mariano Mores,
Todos lloraban,tango,Z0999901623,Ciriaco Ortiz,Eugenio Cárdenas
Todos locos,,Z0001096913,Ángel Villoldo,Ángel Villoldo
Todos los Días,tango,T0371638822,Virgilio Expósito,Virgilio Expósito
Todos los sueños,tango,T0371321117,José Colángelo,-
Todos queremos más,vals,T0370310192,Ángel F. Condercuri,Rodolfo Sciammarella
Todos te quieren,milonga,T0370093450,José Felipetti,Carlos Waiss
Todos vuelven,vals,Z0999914751,,
Tohu-Bohu,tango,Z0999991973,,-
Toi contre moi,,T0370386347,Mariano Mores,
Toi seul,vals,Z0999900599,,
"Toï, pour toi",tango,T8028383316,Helmut Abel,-
Tokio luminoso,tango,T0372694068,Osvaldo Pugliese,-
Tokio querido,tango,T0370804639,Alfredo De Angelis,Juan Pomati
Tolerancia,,T0370130576,Alberto Gómez,Alberto Gómez
Tolmino,vals,Z0999918388,,
Tom Zen,,Z0999991974,,
Tomá cuanto quieras,,T0370473305,Arturo Gallucci,Abel Aznar
Tomá estas monedas,tango,T0370310205,"Juan D'Arienzo, Fulvio Salamanca",Carlos Bahr
Tomá la llave,tango,Z0000118044,Jorge Dragone,Mario Battistella
Tomá mate!,tango,T0370130598,Juan Félix Maglio,Carlos Pesce
"Tomá mate, tomá mate",tango,Z0000082287,Francisco Canaro,Francisco Canaro
Toma nota,,T0372799513,Mario Valdez,-
Toma pa shuca,,T0370966087,Sebastián Piana,
Tomá pa'l tranguay,tango,Z0999912855,,-
Toma y daca,tango,T0373702045,Carlos Libedinsky,-
Tomala con soda,tango,T0370130587,Enrique Delfino,Manuel Romero
Tomale el tiempo,tango,Z0999901045,José Rebolini,
Tomale el tiempo,tango criollo,Z0999911885,Alfredo E. Gobbi,-
Tomando color,tango,T0371071269,Roberto Pansera,-
Tomasito,tango,T0370162665,Peregrino Paulos,
Tome el 8,tango,Z0999918846,Vicente Mazzoco,
Tomo y obligo,tango,T0370028593,Carlos Gardel,Manuel Romero
Ton coeur et moi,tango,Z0999909135,Rico Truxillo,
Tonada de mis amores,,T0372136634,Osvaldo Larrea,
Tonguero,,Z0000034825,Adolfo Rafael Avilés,
Tontos,tango,Z0999991975,Virgilio Expósito,Virgilio Expósito
Tony de circo,tango,T0370542076,Francisco De Rose,Ricardo Otero
Topacio era tu nombre,,T0370441261,Lorenzo Barbero,Federico Silva
Toque de oración,,T0370130667,Salvador Merico,Yamandú Rodríguez
Torbellino,tango,T0370447087,Leo Lipesker,Federico Silva
Torcacita,tango,T0370044077,Horacio Pettorossi,Alfredo Navarrine
Torcacita enamorada,milonga,Z0001217488,,Norma Montenegro
Torito de cartón,,Z0002072103,Osvaldo Larrea,
Tormenta,tango,T0370028617,Enrique Santos Discépolo,Enrique Santos Discépolo
Tormenta,,Z0999991976,"Agustín Magaldi, Pedro Noda",Enrique Cadícamo
Tormenta,poema,Z0999991977,,Julio Sosa
Tormenta de alma,vals,Z0999991978,José Luis Padula,Enrique Cadícamo
Tormenta en el alma,vals,Z0999900443,José Luis Padula,Enrique Cadícamo
Tormentas,tango,Z0999918453,,
Tormentas del alma,,T0373715548,Sebastián Piana,
Tormento,tango,T0370028628,Charlo,Luis César Amadori
Tormento,,T0370270646,Dante Amicarelli,Fernando Torres
Tormento,,Z0999991979,,
Tormento mío,,T0370175975,Anselmo A. Aieta,
Torna a sufrimiento,,Z0000501334,,
"Torna, amore mio",,T0371778765,Ángel F. Condercuri,
Tornamor,,T0370883730,Sebastián Piana,
Toro bravo,paso doble,Z0999900835,,
Torrente,tango,Z0000068424,"Homero Manzi, Hugo Gutiérrez",Homero Manzi
Torrente de amor,canción,T0371196143,,Leopoldo Díaz Vélez
Torta frita,tango,Z0000130844,Francisco Canaro,-
Torta frita,ranchera,Z0999900444,Carlos F. Bravo,Virgilio Candeloro
Torta negra,,T0370772512,"Mario Valdez, José Adolfo Gaillardou",
Tortazos,milonga,T0370176376,José Razzano,Enrique Maroni
Tortura,tango,Z0999912952,Charlo,Cátulo Castillo
Tortura de amor,,T0372421505,Paco Berón,"Rubén Guerra, Héctor Polito"
Torturas,tango,T0370085452,Humberto Canaro,Príncipe Cubano
Toscano,tango,Z0999916295,José Ogivieki,Alejandro Szwarcman
Total pa' qué sirvo,tango,T0370078800,Aníbal Troilo,Enrique Dizeo
Total para cuatro días,,T0370130769,,Armando Tagini
Total para qué,corrido,Z0000114006,Rodolfo Sciammarella,
Totalmente mujer,tango,Z0999916247,Sonia Ursini,Nelson Pilosof
Totón,tango,Z0999918838,,
Totora,zamba,Z0999918956,,
Toujours fidèle,vals,Z0999900453,Émile Waldteufel,
Tout s'efface,tango,Z0999991980,,
Tout va très bien,polca paso doble,Z0999901700,Paul Misraki,
Tpru Ty Dutyi,,Z0999991981,Pjotr Lectcenko,
Trabajar ¡Nunca!,tango,T0370130781,Juan Carlos Bazán,Enrique Carrera Sotelo
Trabajemos,tango,Z0999918799,,
Trabajo y unión,,T0371146007,Julio De Caro,
Tradición,tango,T0370080855,Fausto Frontera,Enrique Cadícamo
Tradición,tango,Z0999900445,Víctor Donato,
Tradición,tango,Z0999918577,,
Tradición criolla,,T0370130805,Domingo Precona,Alfredo Bigeschi
Tradiciones,zamba,Z0999916249,Enrique Gómez,Nelson Pilosof
Trafico,tango,Z0999991982,Juan Carlos Cáceres,-
Tragedia,tango,Z0999909136,Jacques Chanzol,-
Trago amargo,tango,T0370028708,Rafael Iriarte,Julio Plácido Navarrine
